,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AveMonthSpend,Age
16146,29078,Victoria,Sanders,1267 Scenic Drive,Santa Monica,California,United States,90401,985-555-0114,1977-09-27,Partial College,Skilled Manual,F,M,1,2,0,0,72479,0,51,15003 days 16:06:03.046956000
16147,29079,Brian,Rogers,7375 Greendell Rd.,Lincoln Acres,California,United States,91950,530-555-0166,1976-06-07,Partial College,Skilled Manual,M,M,0,2,0,0,74614,0,74,15480 days 16:06:03.046956000
16148,29080,Yolanda,Nara,2556 Rivewview,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0178,1949-07-17,Partial High School,Clerical,F,M,1,2,1,2,30310,0,54,25302 days 16:06:03.046956000
16149,29081,Darren,Lopez,5086 Rampo Ct.,Perth,South Australia,Australia,6006,1 (11) 500 555-0132,1949-03-17,Partial High School,Clerical,M,S,1,2,1,2,17985,0,64,25424 days 16:06:03.046956000
16150,29082,Sabrina,Ramos,868 Aspen Dr.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0143,1949-01-22,Partial High School,Clerical,F,S,1,2,1,2,13850,1,46,25478 days 16:06:03.046956000
16151,29083,Toni,Sullivan,9595 Burning Barn Dr.,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0122,1950-08-21,Partial High School,Clerical,F,S,1,2,1,2,28594,0,47,24902 days 16:06:03.046956000
16152,29084,Beth,Hernandez,5234 Esperanza Drive,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0145,1950-06-23,Partial High School,Clerical,F,S,1,2,1,2,12382,0,44,24961 days 16:06:03.046956000
16153,29085,Brad,Goel,8305 California St.,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0167,1950-11-27,Partial High School,Clerical,M,M,1,2,1,2,23663,0,75,24804 days 16:06:03.046956000
16154,29086,Frank,Diaz,2333 62nd Ave,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,1950-01-13,Partial High School,Clerical,M,S,0,2,1,2,16723,0,64,25122 days 16:06:03.046956000
16155,29087,Steve,Ye,6986 Countrywood Ct.,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0118,1950-10-16,Partial High School,Clerical,M,M,1,2,1,2,22129,0,75,24846 days 16:06:03.046956000
16156,29088,Tamara,Anand,1766 Virgina Hills Drive,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0112,1950-03-01,Partial High School,Clerical,F,S,1,2,1,2,30190,0,38,25075 days 16:06:03.046956000
16157,29089,Noah,Henderson,4067 Elm Road,Burbank,California,United States,91502,490-555-0162,1980-01-13,Bachelors ,Professional,M,S,1,2,0,0,60268,0,69,14165 days 16:06:03.046956000
16158,29091,Mallory,Hernandez,4499 Alpha Way,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0118,1952-10-12,Partial High School,Clerical,F,M,1,2,1,2,27492,0,53,24119 days 16:06:03.046956000
16159,29092,Jessie,Ma,584 Laguna St.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0116,1952-11-26,Partial High School,Clerical,M,S,0,3,1,2,10207,1,64,24074 days 16:06:03.046956000
16160,29093,Erik,Blanco,734 Clayton Rd.,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0161,1952-10-05,Partial High School,Clerical,M,M,1,3,1,2,29043,0,73,24126 days 16:06:03.046956000
16161,29094,Jessie,He,6111 Newcastle Road,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0158,1952-06-26,High School,Skilled Manual,M,M,1,2,0,3,49984,0,70,24227 days 16:06:03.046956000
16162,29095,Jaime,Jimenez,2376 Holiday Hills Dr.,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0137,1952-03-28,High School,Skilled Manual,M,M,0,2,0,3,50784,0,76,24317 days 16:06:03.046956000
16163,29097,Bonnie,Beck,4550 Glenellen Court,Townsville,Queensland,Australia,4810,1 (11) 500 555-0114,1953-12-10,Partial College,Skilled Manual,F,S,1,2,0,2,57085,0,44,23695 days 16:06:03.046956000
16164,29098,Jimmy,Gill,9302 Veracruz,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0136,1953-04-10,Partial College,Skilled Manual,M,M,0,2,0,2,62368,0,75,23939 days 16:06:03.046956000
16165,29099,Tony,Shen,9643 North Star Dr,Perth,South Australia,Australia,6006,1 (11) 500 555-0123,1953-07-12,Partial College,Skilled Manual,M,M,1,2,0,2,49795,0,71,23846 days 16:06:03.046956000
16166,29100,Vanessa,Diaz,378 Trees Drive,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0190,1954-01-19,Partial High School,Clerical,F,S,1,2,0,3,34144,0,44,23655 days 16:06:03.046956000
16167,29101,Monique,Rubio,5385 Sony Hill Circle,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0177,1954-06-08,Partial High School,Clerical,F,S,1,2,0,3,38844,0,47,23515 days 16:06:03.046956000
16168,29102,Marie,Mehta,9170 Glen Ellen Court,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0165,1955-03-25,Partial College,Skilled Manual,F,S,0,2,0,2,90468,1,48,23225 days 16:06:03.046956000
16169,29104,Nathan,Zhang,7538 Adobe Dr,Victoria,British Columbia,Canada,V8V,509-555-0189,1975-07-16,Partial College,Skilled Manual,M,M,0,2,0,0,52705,1,70,15807 days 16:06:03.046956000
16170,29105,Martha,Ma,9593 Delaware Dr.,Burbank,California,United States,91502,735-555-0183,1975-11-11,High School,Skilled Manual,F,M,1,2,0,0,64104,0,47,15689 days 16:06:03.046956000
16171,29107,Tonya,Luo,1724 Vancover Way,Concord,California,United States,94519,700-555-0132,1975-04-17,High School,Skilled Manual,F,S,1,2,0,0,48578,0,46,15897 days 16:06:03.046956000
16172,29108,Seth,Evans,6675 Logan Ct,El Cajon,California,United States,92020,894-555-0175,1975-06-22,Partial College,Skilled Manual,M,S,0,2,0,0,87652,1,69,15831 days 16:06:03.046956000
16173,29109,Elizabeth,Miller,157 Tara St.,San Francisco,California,United States,94109,194-555-0113,1974-07-17,High School,Skilled Manual,F,M,1,2,0,0,44831,0,47,16171 days 16:06:03.046956000
16174,29110,Sydney,Smith,719 Sycamore Drive,Los Angeles,California,United States,90012,641-555-0152,1973-04-11,Partial College,Skilled Manual,F,S,1,2,0,0,64425,0,47,16633 days 16:06:03.046956000
16175,29111,Dale,Anand,827 Near Dr.,Burbank,California,United States,91502,587-555-0116,1973-11-25,Partial College,Professional,M,S,0,2,0,0,95935,1,72,16405 days 16:06:03.046956000
16176,29112,Edward,Powell,9797 Cobblestone Ct.,Bellflower,California,United States,90706,387-555-0144,1976-06-24,Partial College,Professional,M,S,0,2,0,0,89663,0,77,15463 days 16:06:03.046956000
16177,29113,Alícia,Anand,2176 Apollo Way,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0159,1956-05-26,High School,Skilled Manual,F,S,0,2,0,2,105245,1,52,22797 days 16:06:03.046956000
16178,29114,Levi,Raman,6934 Dos Encinas,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0170,1956-09-19,High School,Skilled Manual,M,M,1,2,0,2,119699,0,86,22681 days 16:06:03.046956000
16179,29115,Jacquelyn,Munoz,6907 Woodchuck Pl,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0116,1957-02-08,High School,Skilled Manual,F,M,1,2,0,2,62778,1,45,22539 days 16:06:03.046956000
16180,29116,Janelle,Patel,3504 Mesa Vista Dr.,Melton,Victoria,Australia,3337,1 (11) 500 555-0118,1958-05-08,Bachelors ,Management,F,M,1,3,0,1,108317,0,58,22085 days 16:06:03.046956000
16181,29117,Glenn,She,5625 7810th Avenue,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0130,1958-02-04,Bachelors ,Management,M,S,0,3,0,1,125079,0,79,22178 days 16:06:03.046956000
16182,29118,Noah,Griffin,5816 Yukon Street,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0128,1958-02-06,Bachelors ,Management,M,S,0,3,0,1,130117,0,79,22176 days 16:06:03.046956000
16183,29119,Lee,Oliver,2345 Firestone Drive,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0189,1958-10-13,Bachelors ,Management,M,S,0,3,0,1,132921,0,79,21927 days 16:06:03.046956000
16184,29120,Kaitlyn,Brown,3574 Haven Hill Drive,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0158,1958-03-23,Bachelors ,Management,F,S,1,4,0,1,111474,0,58,22131 days 16:06:03.046956000
16185,29121,Julie,Luo,2061 Hillsborough Dr,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0163,1959-03-16,Bachelors ,Management,F,S,1,3,1,1,114327,0,59,21773 days 16:06:03.046956000
16186,29122,Shannon,Munoz,8840 D Kiska Ct,Perth,South Australia,Australia,6006,1 (11) 500 555-0181,1959-03-05,Bachelors ,Management,M,M,1,3,1,1,122379,0,100,21784 days 16:06:03.046956000
16187,29123,Tonya,Goel,323 Chocolate Court,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0169,1959-12-20,Bachelors ,Management,F,M,1,3,1,1,95852,0,64,21494 days 16:06:03.046956000
16188,29124,Angel,Edwards,3654 Alaska Dr.,Haney,British Columbia,Canada,V2W 1W2,980-555-0148,1974-01-14,High School,Professional,M,M,1,2,0,0,51455,0,69,16355 days 16:06:03.046956000
16189,29125,Andrea,Reed,8565 Marie Drive,Yakima,Washington,United States,98901,912-555-0135,1974-12-10,Partial College,Professional,F,M,1,2,0,0,79962,0,55,16025 days 16:06:03.046956000
16190,29126,Chloe,Cox,2477 Macalven Drive,Burbank,California,United States,91502,237-555-0112,1974-09-26,Partial College,Professional,F,S,0,2,0,0,69844,1,48,16100 days 16:06:03.046956000
16191,29127,Bryan,Murphy,7368 South Royal Links,Colma,California,United States,94014,511-555-0166,1966-11-19,Bachelors ,Management,M,M,1,3,2,2,158479,1,120,18968 days 16:06:03.046956000
16192,29128,Alyssa,Reed,2559 Gumwood,Grossmont,California,United States,91941,966-555-0118,1966-09-14,Graduate Degree,Management,F,M,1,3,1,1,148083,0,62,19034 days 16:06:03.046956000
16193,29129,Timothy,Watson,5474 Limewood Pl.,San Gabriel,California,United States,91776,196-555-0160,1966-03-01,Graduate Degree,Management,M,M,1,4,1,1,180656,1,109,19231 days 16:06:03.046956000
16194,29130,Hannah,Washington,7559 W. Buchanan Rd.,Westminster,British Columbia,Canada,V3L 1H4,614-555-0182,1957-09-22,Partial High School,Skilled Manual,F,M,1,2,0,2,81906,0,56,22313 days 16:06:03.046956000
16195,29131,Brandon,Coleman,5938 William Way,Glendale,California,United States,91203,521-555-0139,1964-05-16,Bachelors ,Professional,M,S,0,1,0,0,80094,1,74,19885 days 16:06:03.046956000
16196,29132,Brianna,Cook,2383 Pepper Drive,Daly City,California,United States,94015,411-555-0118,1964-06-16,Bachelors ,Professional,F,S,1,1,0,0,47373,0,48,19854 days 16:06:03.046956000
16197,29133,Sydney,King,9845 Barberry Court,Oregon City,Oregon,United States,97045,363-555-0155,1964-03-17,Bachelors ,Skilled Manual,F,S,0,2,4,4,87961,1,84,19945 days 16:06:03.046956000
16198,29134,Pedro,Dominguez,4594 Hill Drive,Burien,Washington,United States,98168,967-555-0121,1964-03-16,Bachelors ,Skilled Manual,M,M,0,3,4,4,99020,1,138,19946 days 16:06:03.046956000
16199,29136,Caroline,Bryant,2603 Brenda Circle,Bellflower,California,United States,90706,574-555-0157,1964-05-08,Bachelors ,Skilled Manual,F,M,1,2,2,4,90293,1,66,19893 days 16:06:03.046956000
16200,29137,Jack,Allen,3450 Oakleaf Ct.,Metchosin,British Columbia,Canada,V9,407-555-0140,1963-07-20,Bachelors ,Skilled Manual,M,M,1,2,2,4,97868,1,118,20186 days 16:06:03.046956000
16201,29138,Eduardo,Wood,1367 Sheppard Way,Woodland Hills,California,United States,91364,598-555-0125,1963-02-13,Bachelors ,Professional,M,M,1,2,2,4,100883,1,112,20343 days 16:06:03.046956000
16202,29139,Riley,Coleman,460 Almond Avve,Torrance,California,United States,90505,464-555-0189,1968-08-22,Graduate Degree,Professional,F,S,0,0,2,2,93187,0,69,18326 days 16:06:03.046956000
16203,29140,Richard,Ward,5592 Eagle Peak Ave.,Port Orchard,Washington,United States,98366,667-555-0151,1963-11-28,Graduate Degree,Professional,M,S,1,0,2,3,111923,1,102,20055 days 16:06:03.046956000
16204,29141,Suzanne,Wang,9819 Anchor Court,Berkeley,California,United States,94704,429-555-0185,1962-07-17,Bachelors ,Professional,F,S,0,1,0,1,89303,1,53,20554 days 16:06:03.046956000
16205,29142,Ashley,Smith,6613 Benton St.,Burlingame,California,United States,94010,847-555-0116,1962-05-24,Bachelors ,Professional,F,M,1,1,0,1,91598,0,52,20608 days 16:06:03.046956000
16206,29143,Grace,Jenkins,3284 Bynum Way,Lakewood,California,United States,90712,146-555-0116,1962-03-16,Bachelors ,Professional,F,S,0,1,0,1,86183,1,50,20677 days 16:06:03.046956000
16207,29144,Brandon,Zhang,8461 Everett Ct,Redmond,Washington,United States,98052,822-555-0128,1962-02-11,Partial College,Skilled Manual,M,M,1,1,0,1,95957,1,81,20710 days 16:06:03.046956000
16208,29145,Shelby,Gray,938 San Ysidro Court,Olympia,Washington,United States,98501,744-555-0162,1962-08-10,Partial College,Skilled Manual,F,M,1,1,0,1,77990,0,53,20530 days 16:06:03.046956000
16209,29146,Ian,Henderson,6366 Baker Dr.,Edmonds,Washington,United States,98020,313-555-0114,1962-10-08,Partial College,Skilled Manual,M,M,1,1,0,1,75985,1,83,20471 days 16:06:03.046956000
16210,29147,Mary,Roberts,3043 Rock Creek Pl.,Marysville,Washington,United States,98270,559-555-0110,1961-02-14,High School,Skilled Manual,F,S,0,2,2,4,43177,0,56,21072 days 16:06:03.046956000
16211,29148,Gabriella,Murphy,7271 Anyway St,Mill Valley,California,United States,94941,733-555-0148,1961-11-13,High School,Skilled Manual,F,S,1,2,2,4,42976,0,60,20800 days 16:06:03.046956000
16212,29149,Ariana,Bell,4328 Liszt Way,Cliffside,British Columbia,Canada,V8Y 1L1,868-555-0159,1961-08-20,Partial College,Skilled Manual,F,M,1,1,0,1,73741,0,57,20885 days 16:06:03.046956000
16213,29150,Wyatt,Griffin,879 St. Andrews Way,Lake Oswego,Oregon,United States,97034,171-555-0168,1961-07-12,Partial College,Skilled Manual,M,M,1,1,0,1,91276,0,81,20924 days 16:06:03.046956000
16214,29151,Caroline,Long,6189 Mt. McKinley Ct,Chula Vista,California,United States,91910,933-555-0167,1961-03-23,Partial College,Skilled Manual,F,M,1,1,0,1,56554,0,42,21035 days 16:06:03.046956000
16215,29152,Steven,Sanders,4612 A St.,Vancouver,British Columbia,Canada,V7L 4J4,382-555-0123,1961-07-25,Partial College,Skilled Manual,M,M,0,1,0,1,82156,1,77,20911 days 16:06:03.046956000
16216,29153,Pedro,Arun,8041 Erie Dr.,Beverly Hills,California,United States,90210,720-555-0187,1960-03-17,Bachelors ,Professional,M,S,0,1,0,0,77394,0,72,21406 days 16:06:03.046956000
16217,29154,Eduardo,Bennett,6453 Pacific,Langley,British Columbia,Canada,V3A 4R2,587-555-0119,1967-09-16,Partial College,Skilled Manual,M,S,0,1,0,0,91203,1,76,18667 days 16:06:03.046956000
16218,29155,Gabriella,Kelly,9389 RaceCourt,Puyallup,Washington,United States,98371,963-555-0150,1967-10-08,Partial College,Skilled Manual,F,S,0,1,0,0,74604,1,50,18645 days 16:06:03.046956000
16219,29156,Ashley,Barnes,3142 Grenadine Way,San Francisco,California,United States,94109,610-555-0118,1967-10-22,Graduate Degree,Professional,F,S,0,1,0,0,98488,1,54,18631 days 16:06:03.046956000
16220,29158,Ian,Edwards,2969 Broadmoor Avenue,Burien,Washington,United States,98168,107-555-0166,1960-12-11,Partial College,Skilled Manual,M,M,1,1,0,1,90768,1,82,21137 days 16:06:03.046956000
16221,29159,Emma,Morgan,5890 Ardith Drive,Vancouver,British Columbia,Canada,V7L 4J4,343-555-0150,1960-07-14,Partial College,Skilled Manual,F,M,1,1,0,1,92114,1,56,21287 days 16:06:03.046956000
16222,29160,Logan,Baker,3014 Stanford Street,Marysville,Washington,United States,98270,173-555-0170,1959-02-26,Bachelors ,Professional,M,S,1,1,4,5,84926,1,124,21791 days 16:06:03.046956000
16223,29161,Thomas,Martinez,3008 Lolita Drive,Oakland,California,United States,94611,162-555-0144,1959-07-24,Bachelors ,Professional,M,S,0,1,4,5,108418,1,136,21643 days 16:06:03.046956000
16224,29162,Xavier,Murphy,42 Clayton Rd.,Salem,Oregon,United States,97301,838-555-0145,1959-02-13,Bachelors ,Professional,M,M,1,0,3,4,113853,1,134,21804 days 16:06:03.046956000
16225,29163,Mason,Murphy,4977 Candlestick Dr.,Portland,Oregon,United States,97205,653-555-0175,1959-02-06,Bachelors ,Professional,M,S,0,0,3,4,99932,1,116,21811 days 16:06:03.046956000
16226,29164,Jennifer,James,3416 Cunha Ct,Oregon City,Oregon,United States,97045,333-555-0121,1959-09-23,Bachelors ,Professional,F,M,1,0,3,4,73022,0,79,21582 days 16:06:03.046956000
16227,29165,Benjamin,Perry,3575 Tulip St,N. Vancouver,British Columbia,Canada,V7L 4J4,590-555-0180,1959-06-17,Graduate Degree,Professional,M,S,0,1,0,2,125285,1,79,21680 days 16:06:03.046956000
16228,29166,Jaime,Hernandez,2664 Escobar,Berkeley,California,United States,94704,474-555-0136,1959-05-02,Graduate Degree,Professional,M,S,0,0,0,2,139016,0,80,21726 days 16:06:03.046956000
16229,29167,Dawn,Shen,2880 Ponderosa Dr.,Bremerton,Washington,United States,98312,786-555-0191,1959-03-12,Graduate Degree,Professional,F,S,0,0,0,2,109939,1,52,21777 days 16:06:03.046956000
16230,29168,Derrick,Romero,5186 Oeffler Ln.,Chula Vista,California,United States,91910,781-555-0172,1959-02-26,Graduate Degree,Professional,M,S,0,0,0,4,158403,1,83,21791 days 16:06:03.046956000
16231,29169,Victoria,Bailey,9090 Cristobal,Bremerton,Washington,United States,98312,286-555-0132,1958-09-18,Bachelors ,Professional,F,S,0,1,0,1,86003,0,48,21952 days 16:06:03.046956000
16232,29170,Alexandra,Adams,3215 Polson Court,Burlingame,California,United States,94010,629-555-0159,1958-10-16,Bachelors ,Professional,F,S,0,1,0,1,79046,1,52,21924 days 16:06:03.046956000
16233,29172,Arturo,Carson,911 Nicholas Drive,Concord,California,United States,94519,215-555-0124,1958-10-24,Bachelors ,Professional,M,S,1,2,4,5,105789,1,130,21916 days 16:06:03.046956000
16234,29173,Richard,Bradley,3305 East Altarinda Dr.,Yakima,Washington,United States,98901,498-555-0175,1958-11-20,Bachelors ,Professional,M,S,0,2,4,5,108447,1,130,21889 days 16:06:03.046956000
16235,29174,Richard,Parker,3098 Eastgate Ave,Puyallup,Washington,United States,98371,183-555-0141,1958-11-15,Graduate Degree,Professional,M,S,0,0,0,5,153364,1,81,21894 days 16:06:03.046956000
16236,29175,Sean,Rivera,6080 Candelero Pl.,Burien,Washington,United States,98168,837-555-0175,1958-08-06,Graduate Degree,Professional,M,M,1,0,0,5,142376,0,92,21995 days 16:06:03.046956000
16237,29176,Luke,Evans,1565 Esperanea Dr.,Shawnee,British Columbia,Canada,V8Z 4N5,436-555-0118,1958-02-08,Graduate Degree,Management,M,M,1,0,4,5,143204,1,154,22174 days 16:06:03.046956000
16238,29177,Frank,Martin,3448 Concord,Chula Vista,California,United States,91910,730-555-0167,1929-11-06,Graduate Degree,Management,M,M,1,1,0,3,109834,0,68,32495 days 16:06:03.046956000
16239,29178,Candice,She,7077 Blue Jay Drive,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0145,1969-09-01,Graduate Degree,Management,F,M,1,0,4,4,114474,0,99,17951 days 16:06:03.046956000
16240,29179,Patricia,Mehta,2524 Garden Ave.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0110,1969-06-10,Graduate Degree,Management,F,M,1,0,0,1,105131,0,57,18034 days 16:06:03.046956000
16241,29181,Melinda,Suarez,3823 Birch Bark Dr,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0132,1968-05-13,Bachelors ,Professional,F,S,0,1,2,2,101542,1,70,18427 days 16:06:03.046956000
16242,29182,Wesley,Xu,8604 Dolores Way,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0170,1968-12-26,Bachelors ,Professional,M,M,1,1,2,2,102735,1,109,18200 days 16:06:03.046956000
16243,29183,Gabrielle,Simmons,3664 Colt Ct.,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0135,1970-11-24,Graduate Degree,Management,F,M,1,1,4,4,122663,1,99,17502 days 16:06:03.046956000
16244,29184,Kristi,Madan,6492 Palms Dr.,Findon,South Australia,Australia,5023,1 (11) 500 555-0176,1970-04-12,Graduate Degree,Management,F,M,1,1,4,4,118000,1,91,17728 days 16:06:03.046956000
16245,29185,Warren,Li,7632 Willbrook Court,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0139,1968-09-21,Bachelors ,Professional,M,M,1,1,2,2,105348,1,114,18296 days 16:06:03.046956000
16246,29186,Mathew,Serrano,926 Morning Way,Townsville,Queensland,Australia,4810,1 (11) 500 555-0114,1968-06-19,Bachelors ,Professional,M,S,0,1,2,2,105721,0,102,18390 days 16:06:03.046956000
16247,29187,Jerome,Ramos,5510 Chickpea Ct.,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0162,1968-04-12,Bachelors ,Professional,M,M,1,1,2,2,99524,0,114,18458 days 16:06:03.046956000
16248,29188,Colin,Kumar,7085 Valley Run,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0136,1968-09-19,Bachelors ,Professional,M,S,1,3,5,5,103105,1,145,18298 days 16:06:03.046956000
16249,29189,Roy,Dominguez,9130 San Ramon Road,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0116,1967-06-23,Bachelors ,Professional,M,S,0,3,5,5,88150,1,137,18752 days 16:06:03.046956000
16250,29190,Kaitlin,Suri,9955 Terra Grand,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0188,1969-08-11,Graduate Degree,Management,F,S,0,2,0,1,152962,0,48,17972 days 16:06:03.046956000
16251,29191,Chelsea,Weber,7938 Blue Ridge,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0121,1969-11-19,Graduate Degree,Management,F,S,0,1,0,1,154514,1,49,17872 days 16:06:03.046956000
16252,29192,Jessica,Ramirez,6312 San Ramon Road,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0177,1967-10-27,Bachelors ,Professional,F,M,1,4,5,5,90678,1,93,18626 days 16:06:03.046956000
16253,29193,Alejandro,Liang,2894 Encino Dr.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0140,1966-09-06,Graduate Degree,Management,M,S,1,3,5,5,137426,1,150,19042 days 16:06:03.046956000
16254,29194,Grace,Powell,4566 Bermad Drive,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0113,1966-10-25,Bachelors ,Professional,F,M,1,0,0,0,113753,1,57,18993 days 16:06:03.046956000
16255,29195,Barbara,Xu,9241 St George Dr.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0194,1966-10-10,Bachelors ,Professional,F,M,0,0,0,0,116282,0,58,19008 days 16:06:03.046956000
16256,29197,Morgan,Brown,4647 Maywood Lane,Victoria,British Columbia,Canada,V8V,604-555-0190,1953-07-04,Partial High School,Skilled Manual,F,S,0,2,1,3,71042,0,55,23854 days 16:06:03.046956000
16257,29198,Faith,Ramirez,3558 Pebble Glen Drive,West Covina,California,United States,91791,199-555-0117,1953-07-06,Partial High School,Skilled Manual,F,M,1,3,1,3,71410,0,58,23852 days 16:06:03.046956000
16258,29199,James,Wilson,3607 Cloudview Dr.,Fremont,California,United States,94536,526-555-0183,1953-10-07,Partial High School,Skilled Manual,M,S,0,3,1,3,90022,0,83,23759 days 16:06:03.046956000
16259,29200,Jackson,Collins,8221 Argyll Ave.,Beaverton,Oregon,United States,97005,212-555-0155,1957-02-25,High School,Professional,M,M,1,2,0,2,96843,0,82,22522 days 16:06:03.046956000
16260,29201,Kara,Jai,4228 Creekside Drive,Berkeley,California,United States,94704,976-555-0195,1957-05-18,Partial College,Professional,F,S,0,0,2,3,81883,0,64,22440 days 16:06:03.046956000
16261,29202,Jerry,Kumar,1410 N Ranchford Court,Burien,Washington,United States,98168,161-555-0175,1957-11-18,Partial College,Professional,M,M,1,0,2,3,84804,1,108,22256 days 16:06:03.046956000
16262,29203,Laura,Hu,8502 Diver Way,Chula Vista,California,United States,91910,402-555-0192,1957-04-28,Partial College,Professional,F,M,1,0,2,3,77000,1,69,22460 days 16:06:03.046956000
16263,29204,Austin,Sharma,3874 Claudia Court,Walla Walla,Washington,United States,99362,121-555-0169,1957-11-26,Partial College,Professional,M,S,0,1,0,2,119494,0,75,22248 days 16:06:03.046956000
16264,29206,Nicholas,Anderson,77 Birchwood,Grossmont,California,United States,91941,811-555-0156,1956-08-23,Partial High School,Skilled Manual,M,M,1,2,0,2,111359,0,92,22708 days 16:06:03.046956000
16265,29207,Katelyn,James,2082 Satin Court,Tacoma,Washington,United States,98403,431-555-0164,1956-01-27,High School,Professional,F,M,1,2,0,2,74767,0,55,22917 days 16:06:03.046956000
16266,29209,Jordan,Evans,5023 Stephine Way,Westminster,British Columbia,Canada,V3L 1H4,628-555-0181,1965-09-05,Partial College,Professional,M,M,1,3,4,4,119558,1,146,19408 days 16:06:03.046956000
16267,29210,Devin,Peterson,7091 Glen Arms Dr.,Everett,Washington,United States,98201,162-555-0182,1965-08-07,Bachelors ,Management,M,M,1,4,1,3,132959,0,101,19437 days 16:06:03.046956000
16268,29211,Stephanie,Ross,9318 Hawkridge Terrace,Lynnwood,Washington,United States,98036,128-555-0175,1965-06-14,Bachelors ,Management,F,M,1,4,1,4,99586,0,68,19491 days 16:06:03.046956000
16269,29212,Jocelyn,Gonzales,2348 Fruitwood,Marysville,Washington,United States,98270,757-555-0163,1965-12-15,Bachelors ,Management,F,S,1,4,1,4,105873,0,65,19307 days 16:06:03.046956000
16270,29213,Jodi,Luo,1663 Park Glen Court,Cliffside,British Columbia,Canada,V8Y 1L1,958-555-0116,1964-10-06,Bachelors ,Management,F,S,0,0,3,4,111035,1,72,19742 days 16:06:03.046956000
16271,29214,Joseph,Martinez,1999 Orangewood Court,Westminster,British Columbia,Canada,V3L 1H4,370-555-0118,1964-06-25,Partial College,Professional,M,S,1,1,3,4,131376,1,123,19845 days 16:06:03.046956000
16272,29215,Abigail,Barnes,8674 Marina Vill Pkwy.,Corvallis,Oregon,United States,97330,121-555-0184,1964-03-13,Partial College,Professional,F,S,0,3,5,5,114075,1,93,19949 days 16:06:03.046956000
16273,29216,Antonio,Wood,2569 Serrana Ct.,Lebanon,Oregon,United States,97355,341-555-0163,1964-05-19,Partial College,Professional,M,S,0,4,5,5,107308,1,145,19882 days 16:06:03.046956000
16274,29218,Brandon,Moore,1911 Almond Avenue,W. Linn,Oregon,United States,97068,187-555-0180,1964-04-01,Partial College,Professional,M,S,1,1,2,5,116976,1,104,19930 days 16:06:03.046956000
16275,29219,Darren,Arun,5137 Napa Court,Chula Vista,California,United States,91910,160-555-0114,1964-06-17,Graduate Degree,Management,M,S,0,2,2,2,184747,1,113,19853 days 16:06:03.046956000
16276,29220,Melinda,Ramos,5867 North Ridge Drive,Colma,California,United States,94014,204-555-0116,1964-03-23,Graduate Degree,Management,F,S,0,2,2,2,162669,1,79,19939 days 16:06:03.046956000
16277,29221,Kelly,Bennett,666 Lafayette Street,Oakland,California,United States,94611,619-555-0132,1964-06-09,Bachelors ,Management,F,S,0,3,0,1,139362,0,54,19861 days 16:06:03.046956000
